titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
Huawei P30 lite,165000,20-08-2022,16:07:14,"Ñuñoa, Región Metropolitana"
Huawei Nova Y60 Black (Seminuevo),220000,20-08-2022,15:07:18,"Las Condes, Región Metropolitana"
Cambio de pantalla huawei p20 pro,100000,20-08-2022,13:13:18,"Providencia, Región Metropolitana"
Huawei mate 20pro 128gb,69990,20-08-2022,02:23:50,"La Pintana, Región Metropolitana"
Cambio de bateria huawei mate 8,24990,19-08-2022,12:39:35,"Providencia, Región Metropolitana"
Huawei P30,170000,19-08-2022,00:00:21,"Puente Alto, Región Metropolitana"
Huawei y9 128 gb usado,45000,18-08-2022,18:39:10,"La Florida, Región Metropolitana"
Huawei P40 Lite,160000,18-08-2022,17:44:27,"San Miguel, Región Metropolitana"
Smartphone Huawei P Smart,65000,18-08-2022,16:33:48,"La Florida, Región Metropolitana"
Huawei P30 Lite,75000,18-08-2022,14:12:06,"Ñuñoa, Región Metropolitana"
Flex de carga huawei p10,6400,17-08-2022,12:33:03,"Providencia, Región Metropolitana"
Auricular huawei mate 9 pro,8900,17-08-2022,12:15:20,"Providencia, Región Metropolitana"
 SERVICIO TÉCNICO Altavoz huawei mate 20 lite,165000,17-08-2022,11:23:14,"Providencia, Región Metropolitana"
Pantalla Huawei Mate 20 Pro,45000,17-08-2022,11:11:29,"Providencia, Región Metropolitana"
Huawei y9 prime,280000,17-08-2022,08:53:49,"La Florida, Región Metropolitana"
Huawei Nova 9se,170000,17-08-2022,08:16:14,"Santiago, Región Metropolitana"
Huawei 5 Nova t,300000,16-08-2022,22:20:46,"La Pintana, Región Metropolitana"
Samsung Note 10 + / Huawei P Smart 2019,185000,16-08-2022,19:32:38,"Las Condes, Región Metropolitana"
Huawei y5 64gb,50000,16-08-2022,19:29:44,"Quilicura, Región Metropolitana"
"por renovación, smartphone HUAWEI P30",80000,16-08-2022,17:00:40,"Santiago, Región Metropolitana"
Huawei p30 lite,19990,16-08-2022,15:22:59,"La Florida, Región Metropolitana"
Huawei P40 Lite,120000,16-08-2022,13:30:32,"La Florida, Región Metropolitana"
Cambio de altavoz parlante huawei mate 9,220000,16-08-2022,12:44:38,"Providencia, Región Metropolitana"
Huawei Y9a,139000,15-08-2022,16:12:46,"Talagante, Región Metropolitana"
Huawei watch GT 3 + extras,250000,15-08-2022,15:15:05,"Macul, Región Metropolitana"
Smartwatch Huawei Gt2 Pro Black,170000,15-08-2022,02:05:56,"Ñuñoa, Región Metropolitana"
Huawei nova 9,220000,14-08-2022,18:44:28,"Santiago, Región Metropolitana"
Huawei p20 lite,60000,14-08-2022,14:17:51,"Santiago, Región Metropolitana"
Celular Huawei pP40 lite,10500,14-08-2022,14:06:41,"San Miguel, Región Metropolitana"
Huawei P40,100000,14-08-2022,12:12:47,"La Pintana, Región Metropolitana"
Huawei P40 Impecable Estado,15000,13-08-2022,22:14:04,"La Florida, Región Metropolitana"
Teléfono Huawei,270000,13-08-2022,18:21:11,"La Reina, Región Metropolitana"
Bandeja Sim Huawei Ascend P8,250000,13-08-2022,15:02:20,"Providencia, Región Metropolitana"
Cambio de cristal glass huawei mate 40 pro,2400000,13-08-2022,14:38:45,"Providencia, Región Metropolitana"
Huawei Band 4 Pro pulsera electrónica,55000,13-08-2022,14:16:51,"Maipú, Región Metropolitana"
Huawei P40 No Normal,95000,13-08-2022,12:31:37,"Padre Hurtado, Región Metropolitana"
Huawei Nova5t + Huawei Watch Fit,27990,13-08-2022,12:09:35,"Providencia, Región Metropolitana"
Huawei mate 30 pro dual,8800,12-08-2022,16:05:10,"Maipú, Región Metropolitana"
Celular Huawei P Smart 2019 64gb,9990,12-08-2022,14:01:43,"La Florida, Región Metropolitana"
Huawei P30 Leica,220000,12-08-2022,13:22:23,"Pudahuel, Región Metropolitana"
Cambio de bateria huawei mate 20 lite,60000,12-08-2022,11:46:42,"Providencia, Región Metropolitana"
Correa De Silicona Para Huawei Watch Fit 2,45000,12-08-2022,09:24:55,"Ñuñoa, Región Metropolitana"
Adaptador usb-c a jack 3.5mm huawei cm20 para audí,22990,11-08-2022,20:14:24,"La Florida, Región Metropolitana"
"Celular HuaweI P30 PRO , 8 GB En RAM, 256 GB en ai",7990,11-08-2022,20:08:58,"Estación Central, Región Metropolitana"
Huawey p30 lite,100000,11-08-2022,19:45:50,"Maipú, Región Metropolitana"
Huawei p40 lite,80000,11-08-2022,15:06:02,"La Florida, Región Metropolitana"
Huawei y7 impecable estado ,80000,10-08-2022,17:01:27,"Macul, Región Metropolitana"
Funda De Silicona Para Huawei Watch Fit 2,8900,10-08-2022,14:36:50,"Ñuñoa, Región Metropolitana"
Altavoz Huawei Mate 10 Lite,9800,10-08-2022,12:58:15,"Providencia, Región Metropolitana"
Huawei p30 Lite,100000,09-08-2022,21:55:04,"Independencia, Región Metropolitana"
Huawei mate 10lite,60000,09-08-2022,12:44:54,"San Bernardo, Región Metropolitana"
Oferta-instalación de tapa trasera huawei nova 5,17990,09-08-2022,12:15:37,"Providencia, Región Metropolitana"
Oferta- tapa trasera huawei p30 lite,17990,09-08-2022,11:57:57,"Providencia, Región Metropolitana"
Oferta-instalación de tapa trasera huawei p20 lite,17990,09-08-2022,11:53:51,"Providencia, Región Metropolitana"
instalación de tapa trasera huawei p20 pr,17990,09-08-2022,11:50:08,"Providencia, Región Metropolitana"
Huawei GT3,130000,08-08-2022,18:54:07,"La Florida, Región Metropolitana"
 Reloj huawey gt2,100000,08-08-2022,15:07:58,"Conchalí, Región Metropolitana"
Cambio de pin de carga huawei y6 2018,14990,08-08-2022,13:52:44,"Providencia, Región Metropolitana"
Cambio de auricular huawei p30 pro,27990,08-08-2022,13:43:22,"Providencia, Región Metropolitana"
Dos huawei Y9II detalles,25000,08-08-2022,01:35:21,"Estación Central, Región Metropolitana"
Huawei fit pink,50000,07-08-2022,23:33:15,"Providencia, Región Metropolitana"
Celular Huawei mate 10 ,60000,07-08-2022,21:41:59,"La Granja, Región Metropolitana"
Huawei Mate 20 Pro + Smartwach Fit,220000,07-08-2022,19:13:38,"Maipú, Región Metropolitana"
SmartPhone Huawei P10,100000,07-08-2022,18:55:39,"Santiago, Región Metropolitana"
Huawei y9 prime,105000,07-08-2022,13:06:42,"Puente Alto, Región Metropolitana"
Huawei Y9s,110000,07-08-2022,11:08:42,"Santiago, Región Metropolitana"
Reloj inteligente Huawei 4 pro,25000,06-08-2022,15:42:20,"Lo Espejo, Región Metropolitana"
Huawei Y9Prime 2019,80000,06-08-2022,14:40:00,"Maipú, Región Metropolitana"
Huawei p40 lite,120000,05-08-2022,21:39:53,"Paine, Región Metropolitana"
Celular Huawei Nova 5T 8GB RAM. azul,130000,05-08-2022,15:49:05,"Santiago, Región Metropolitana"
Huawei mate 20 lite,4500,05-08-2022,14:32:00,"Estación Central, Región Metropolitana"
Bandeja dual sim huawei mate 10 pro,80000,05-08-2022,12:51:43,"Providencia, Región Metropolitana"
Smartwatch Huawei Watch GT 2 42mm,73000,05-08-2022,11:51:42,"Santiago, Región Metropolitana"
Teléfono Huawei p20 Lite Conversable,140000,04-08-2022,23:15:03,"Pudahuel, Región Metropolitana"
Huawei nova 8i,300000,04-08-2022,22:42:15,"Peñalolén, Región Metropolitana"
Celular Huawei Nova 9,10000,04-08-2022,14:23:29,"Puente Alto, Región Metropolitana"
Pulsera SmartWhatch Samsung Huawei,9900,04-08-2022,06:00:16,"Vitacura, Región Metropolitana"
Huawei Y7 2019,60000,04-08-2022,01:32:17,"Santiago, Región Metropolitana"
Bateria Huawei Mate 9 / Mate 9 Pro,24990,03-08-2022,23:49:28,"Macul, Región Metropolitana"
HUAWEI Y9 a,27990,03-08-2022,21:45:29,"Santiago, Región Metropolitana"
Huawei Mate 9 Lite dorado,35000,03-08-2022,14:44:31,"San Miguel, Región Metropolitana"
Instalación de flex de carga huawei mate 10 pro,12000,03-08-2022,13:42:33,"Providencia, Región Metropolitana"
Cambio de bateria huawei mate 10 lite,200000,03-08-2022,13:34:24,"Providencia, Región Metropolitana"
Huawei P20 Lite,45000,03-08-2022,12:53:43,"Santiago, Región Metropolitana"
Caja Huawei P20,230000,03-08-2022,12:04:38,"Santiago, Región Metropolitana"
Huawei p30 pro 256 gb memoria interna 8 gb ram,80000,02-08-2022,16:02:30,"Huechuraba, Región Metropolitana"
Huawei watch fit,100000,02-08-2022,14:47:03,"La Cisterna, Región Metropolitana"
